,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
7356,6.67,0,0.12332588,13,90.2514,1987,0,2,0,974.0654
7357,20.5,0,0.112584813,6,192.0478,1999,1,0,0,1549.9824
7358,15.1,0,0.019930418,5,131.531,2004,2,1,0,2856.282
7359,17,1,0.126244059,9,124.6362,1997,2,0,0,3900.9222
7364,18,1,0.073306615,3,155.0972,1999,1,0,0,3894.93
7367,9.8,1,0.090834158,11,192.2478,2009,1,2,1,4068.7038
7369,14.3,1,0.026321701,5,77.6302,1997,2,0,0,950.7624
7370,11.1,1,0.176215665,0,158.8604,1997,2,0,0,2693.8268
7372,18.6,0,0.17174348,10,48.8376,1999,1,0,0,1294.3152
7375,10.3,1,0.146767897,10,102.3648,2009,1,2,1,1557.972
7376,19.25,0,0.03467086,3,141.8496,1987,0,2,0,2399.5432
7377,12.6,1,0.09619424,13,210.8612,2004,2,1,0,1254.3672
7378,15.3,0,0.08511049,3,215.7218,2009,1,2,1,1923.4962
7382,18.6,1,0.077168705,13,160.6236,2009,1,2,1,1611.236
7384,13.5,1,0.021583971,6,179.5976,2009,1,2,1,2173.1712
7389,16.5,1,0.012689327,8,39.7506,2009,1,2,1,227.7036
7393,8.06,1,0,2,232.7326,2009,1,2,1,3696.5216
7394,10.195,0,0,5,139.5838,2009,1,2,1,4495.4816
7397,12.5,1,0.020782036,1,198.3742,2009,1,2,1,2587.9646
7398,11.35,0,0.063173691,4,86.1856,1987,0,2,0,1494.0552
7401,18.2,0,0.012223687,6,57.1904,1999,1,0,0,1640.5312
7402,6.115,0,0.011419301,5,91.0488,2009,1,2,1,1629.8784
7403,6.92,0,0.131458247,2,90.5804,2009,1,2,1,183.7608
7404,7.035,1,0.021883368,5,263.791,1999,1,0,0,4996.829
7405,18.2,1,0.012607876,13,139.818,1997,2,0,0,1398.18
7407,17.6,1,0.018934719,8,237.759,1999,1,0,0,3545.385
7410,16.5,1,0.028395167,13,91.7146,1987,0,2,0,2462.7942
7411,13.15,0,0.165221717,6,172.0764,1987,0,2,0,4466.1864
7412,7.89,1,0.036127671,4,117.4782,2004,2,1,0,2026.0294
7413,20.5,0,0.019277945,5,82.8592,2009,1,2,1,1733.7432
7414,16.25,1,0.057629899,6,123.9046,2009,1,2,1,1120.5414
7415,12.6,1,0.096212432,13,207.2612,1997,2,0,0,4390.2852
7418,7.42,0,0.021573645,12,184.6582,1997,2,0,0,5015.4714
7419,8.67,1,0.065424208,14,145.8128,2004,2,1,0,2444.8176
7421,19.35,0,0,6,238.6564,1987,0,2,0,3575.346
7422,16.25,1,0.087102593,4,96.041,1987,0,2,0,868.869
7424,11.1,1,0.010632752,3,82.5908,1987,0,2,0,1510.0344
7428,6.55,1,0.024505418,1,102.9332,1987,0,2,0,1845.5976
7430,21.25,1,0.024693927,9,144.1102,1999,1,0,0,1749.7224
7433,8.31,0,0,13,177.4028,1997,2,0,0,3896.2616
7434,12.1,1,0.016826748,7,179.166,1997,2,0,0,3056.022
7436,20.25,1,0,9,145.6418,1987,0,2,0,3384.2614
7439,16.75,1,0,13,156.163,1997,2,0,0,2816.334
7441,11.1,0,0.053765212,6,163.1526,2004,2,1,0,1808.9786
7442,6.63,0,0.01098386,13,55.4588,2009,1,2,1,343.5528
7443,8.935,1,0.040245222,5,54.9298,1999,1,0,0,1348.245
7445,7.485,1,0.069231189,13,112.1228,1999,1,0,0,1215.7508
7446,9.5,1,0.074648119,13,253.3724,2009,1,2,1,755.0172
7447,18.35,1,0.030542489,8,193.1162,1999,1,0,0,2693.8268
7448,6.365,1,0.007359711,5,60.1536,1999,1,0,0,490.0288
7449,11.1,1,0.059940022,6,149.1366,1999,1,0,0,4231.8248
7451,9.895,0,0.048860587,5,260.2278,2009,1,2,1,4165.2448
7453,13.65,1,0.077219509,8,56.493,2004,2,1,0,509.337
7454,15.75,1,0.13504726,9,98.57,2004,2,1,0,2496.75
7455,10.195,0,0.146094132,4,196.1794,1999,1,0,0,2926.191
7456,10.895,1,0.027157955,11,50.2666,2009,1,2,1,820.2656
7458,17.7,0,0.016596645,6,48.3034,1997,2,0,0,777.6544
7459,17.25,1,0.084316691,14,263.391,2004,2,1,0,6311.784
7460,18.6,1,0.076791671,13,161.0236,1987,0,2,0,3705.8428
7461,13.8,1,0.01326146,3,108.0254,2004,2,1,0,759.6778
7462,11.1,0,0,6,165.5526,2009,1,2,1,1973.4312
7464,5.88,1,0.003597678,7,153.8998,1999,1,0,0,2922.1962
7467,11.6,1,0.041112694,14,142.0154,2009,1,2,1,850.8924
7469,12.1,1,0.011539622,4,163.5526,1997,2,0,0,2302.3364
7473,9.6,1,0.09627919,14,167.3158,2004,2,1,0,1838.2738
7476,16.75,1,0.12888573,1,87.6856,1997,2,0,0,1494.0552
7479,18.85,1,0.137755834,7,161.8578,2009,1,2,1,3530.0716
7481,5.75,0,0.075287081,4,115.3176,1999,1,0,0,572.588
7482,10,1,0.100055625,13,113.3544,2009,1,2,1,3467.4864
7483,13.1,1,0.006061565,5,188.9898,2004,2,1,0,4303.0654
7484,10.1,0,0.053667516,6,223.0088,1999,1,0,0,671.1264
7488,9.3,1,0.043141572,6,90.4172,2009,1,2,1,1249.0408
7490,11.35,1,0.03093263,13,51.5008,2009,1,2,1,607.2096
7493,12.35,0,0.185824165,0,78.5328,2004,2,1,0,695.0952
7495,17.1,1,0,1,85.5566,1999,1,0,0,1860.2452
7496,11.6,0,0.143897558,4,240.6222,1987,0,2,0,2868.2664
7500,6.135,1,0.115500999,14,161.1236,2009,1,2,1,644.4944
7502,18.5,1,0.033938279,11,132.5284,2004,2,1,0,1318.284
7503,14.3,1,0.026299797,5,79.4302,1987,0,2,0,1743.0644
7505,15.35,1,0,13,88.283,1997,2,0,0,1797.66
7506,17.7,1,0,4,182.5292,1987,0,2,0,2736.438
7507,15.2,0,0.10377827,6,175.6054,1997,2,0,0,2451.4756
7510,15.25,0,0,13,179.766,2009,1,2,1,3056.022
7512,7.55,0,0.030938774,6,121.0072,2004,2,1,0,2082.6224
7514,19.7,0,0.160671255,3,254.7014,2004,2,1,0,3570.0196
7515,13,0,0.070243155,13,65.7484,1987,0,2,0,391.4904
7517,11.8,0,0.170548238,3,113.8834,1999,1,0,0,1382.2008
7518,20.35,1,0.060794097,0,233.6616,1999,1,0,0,2577.9776
7519,16.85,1,0.036446751,13,90.3488,1999,1,0,0,996.0368
7521,15.75,1,0.054884821,0,195.3452,1987,0,2,0,1761.7068
7522,18.2,0,0.026064486,0,241.8196,1997,2,0,0,4097.3332
7523,13.85,0,0.025936747,5,164.921,1999,1,0,0,2609.936
7525,15.6,1,0.045168898,4,242.9854,2009,1,2,1,2175.1686
7526,11.3,1,0.04767798,9,181.466,1987,0,2,0,3775.086
7529,15.6,1,0.087646694,13,221.5798,1987,0,2,0,5509.495
7531,10.195,0,0.045165796,6,118.4808,2009,1,2,1,1640.5312
7533,9.5,0,0.010914988,13,183.8608,2004,2,1,0,2572.6512
7535,10.65,0,0.085268317,13,229.7668,1999,1,0,0,3916.2356
7537,7.35,1,0.028571132,6,40.8454,1987,0,2,0,587.2356
7538,15.7,1,0.037383778,14,179.7634,2009,1,2,1,1817.634
7540,15.85,1,0.043410693,15,39.4164,2009,1,2,1,154.4656
7541,13.8,0,0.056872392,13,231.1984,1997,2,0,0,5097.3648
7542,9.195,0,0.051573903,0,79.8644,1987,0,2,0,785.644
7544,15.1,1,0.052295514,10,242.9512,1987,0,2,0,4847.024
7545,19.1,1,0.097127867,6,234.4958,2009,1,2,1,1635.8706
7546,11.6,0,0.077284566,5,172.4106,1999,1,0,0,4277.765
7548,19.35,1,0.02775746,8,62.5168,1999,1,0,0,1534.0032
7550,20.2,1,0,9,94.1462,1997,2,0,0,832.9158
7553,12.5,0,0.081684728,6,92.3488,1987,0,2,0,1177.1344
7555,17.75,1,0.030410273,4,256.0672,1987,0,2,0,2045.3376
7557,17.85,1,0.037885683,14,190.4188,1999,1,0,0,952.094
7559,4.61,1,0.123151947,7,175.2396,2009,1,2,1,2093.2752
7560,8.75,0,0.074565098,6,186.8556,1987,0,2,0,7322.4684
7564,7.93,1,0.071076672,8,44.9086,1987,0,2,0,802.9548
7565,8.01,1,0.070234306,7,34.9532,2004,2,1,0,539.298
7570,16.5,1,0.012657494,8,36.3506,1999,1,0,0,872.8638
7571,12.6,1,0.048857925,1,61.0194,1999,1,0,0,1052.6298
7573,6.38,1,0.015186146,9,144.947,1999,1,0,0,3435.528
7574,20.25,0,0,4,194.2794,1999,1,0,0,4291.7468
7576,12.3,1,0.052502049,9,190.853,1997,2,0,0,4364.319
7577,15.6,1,0.172596885,6,114.8518,1997,2,0,0,2163.1842
7578,15,1,0.118868155,13,229.4694,2004,2,1,0,5937.6044
7579,11.6,1,0.037639672,8,98.4042,1999,1,0,0,1388.8588
7583,14.8,0,0.043885147,1,108.757,2004,2,1,0,1867.569
7584,7.905,1,0.064163983,7,229.9694,1999,1,0,0,4567.388
7587,11.8,0,0.02592132,10,101.9674,2004,2,1,0,1731.7458
7588,14,1,0.023734872,0,103.2332,1997,2,0,0,1845.5976
7589,14.85,0,0.053921264,0,123.0072,1999,1,0,0,1960.1152
7590,7.39,1,0.120770963,11,143.447,2009,1,2,1,2290.352
7591,15,1,0.118791698,13,229.9694,1987,0,2,0,4339.0186
7600,10.695,1,0.053296868,5,59.6904,1997,2,0,0,937.4464
7601,21.1,0,0.161474419,6,62.9168,2004,2,1,0,1086.5856
7604,6.135,1,0.079293753,14,111.286,2009,1,2,1,2263.72
7608,12.15,1,0.02859825,9,150.4708,1997,2,0,0,2257.062
7611,15,0,0.162093059,3,182.5266,2009,1,2,1,1290.9862
7615,12.15,1,0.037889224,10,64.7826,2004,2,1,0,904.1564
7618,8.325,1,0.029779207,6,39.3138,2004,2,1,0,974.7312
7621,19.35,0,0.062516602,0,163.9184,2004,2,1,0,3137.2496
7624,8.895,0,0.137618927,5,161.5236,2004,2,1,0,1772.3596
7625,7.71,0,0.047588696,4,122.4756,1997,2,0,0,605.878
7627,15.7,0,0.037864721,5,124.1046,1997,2,0,0,1120.5414
7629,20.35,1,0.021326471,9,76.1328,1997,2,0,0,772.328
7631,15.1,0,0.105666833,6,41.6796,1997,2,0,0,495.3552
7635,5.21,1,0.011007815,9,259.5962,2004,2,1,0,2848.9582
7637,8.01,1,0.070247589,7,37.5532,1997,2,0,0,1366.2216
7638,5.88,0,0.030294931,5,104.099,1999,1,0,0,412.796
7640,19.7,1,0.0650227,3,87.0198,1999,1,0,0,697.7584
7642,18.25,0,0.183579854,4,110.857,1999,1,0,0,1977.426
7643,15.35,0,0.113678422,6,189.7504,2009,1,2,1,2492.7552
7645,10.3,1,0.027292686,6,101.2042,1987,0,2,0,396.8168
7646,13.65,0,0.026602089,10,35.1532,1997,2,0,0,790.9704
7647,8.615,1,0.116226984,6,95.9436,2004,2,1,0,2741.7644
7649,8.3,1,0.035409328,6,36.2506,1999,1,0,0,834.9132
7651,5.155,1,0.083327693,5,247.2776,1999,1,0,0,5944.2624
7653,15.1,0,0,6,63.7194,2009,1,2,1,1362.2268
7654,15.5,1,0.103422709,13,144.847,2004,2,1,0,1717.764
7655,6.325,1,0.125688044,5,100.9042,2009,1,2,1,2083.2882
7657,9.3,1,0.04295842,6,89.3172,2004,2,1,0,2051.9956
7659,20.6,1,0.045603215,8,149.2392,2009,1,2,1,4026.7584
7660,15.5,0,0.085834992,5,49.6692,1997,2,0,0,788.3072
7661,9.195,1,0.048050783,9,105.6622,2004,2,1,0,1693.7952
7662,5.695,1,0.065589906,5,258.2646,1997,2,0,0,5410.9566
7664,5.94,0,0.029492018,1,188.0556,2009,1,2,1,938.778
7668,14.85,1,0.060927824,9,254.8698,1987,0,2,0,4819.7262
7669,14.5,1,0.019459164,11,161.621,1987,0,2,0,2120.573
7670,10.3,0,0.050070476,3,77.896,1997,2,0,0,1278.336
7671,12.15,1,0.06227604,15,37.9532,2004,2,1,0,1078.596
7673,19.1,1,0.177270016,9,174.0422,1997,2,0,0,1724.422
7675,15.5,0,0.076059648,0,265.1568,2009,1,2,1,2109.2544
7676,7.31,1,0.026788937,13,110.357,1997,2,0,0,3185.853
7677,18.7,1,0.089197963,13,257.3672,1987,0,2,0,2045.3376
7678,7,1,0.151279591,3,107.028,1987,0,2,0,2876.256
7679,12.5,1,0.112203445,3,121.144,2004,2,1,0,1438.128
7680,9.395,1,0.039961837,11,84.0908,1997,2,0,0,419.454
7681,10.5,0,0.048207017,4,45.9376,1997,2,0,0,575.2512
7683,16.7,0,0.042685217,4,120.7782,1999,1,0,0,1072.6038
7684,5.845,0,0.105181277,5,214.4218,1999,1,0,0,5343.045
7685,9.395,1,0.103751236,13,235.8932,1997,2,0,0,942.7728
7686,5.94,1,0.035028853,3,179.8344,2009,1,2,1,1249.0408
7687,6.15,1,0.046262201,0,97.8384,2004,2,1,0,2069.3064
7688,20.35,1,0.060688248,0,234.2616,2004,2,1,0,4687.232
7691,5.765,1,0.081944045,0,36.7164,1987,0,2,0,849.5608
7693,10.5,0,0.013485235,13,140.0154,1987,0,2,0,3119.9388
7694,18.25,1,0.077659918,13,260.2962,1987,0,2,0,1035.9848
7695,11.65,1,0,0,149.8024,2009,1,2,1,1821.6288
7696,19.2,1,0.100074524,5,110.2886,1997,2,0,0,778.3202
7697,15.7,1,0.037289996,14,182.7634,1999,1,0,0,3453.5046
7698,10.3,0,0.050028809,3,80.096,1987,0,2,0,239.688
7699,13.65,1,0.077234113,8,56.893,1997,2,0,0,1188.453
7700,16.6,1,0.016197216,8,108.8596,1987,0,2,0,970.7364
7702,11.85,0,0.055672032,0,50.5666,1987,0,2,0,922.7988
7704,8.6,1,0.032672263,8,141.2154,1999,1,0,0,709.077
7705,20.7,0,0.047491371,4,213.9876,1997,2,0,0,2143.876
7708,12.6,0,0.074221559,4,255.9356,2009,1,2,1,4832.3764
7709,20.7,1,0.092834313,4,77.667,1999,1,0,0,2220.443
7710,15.85,1,0.020571083,9,41.6112,2009,1,2,1,255.6672
7711,6.36,1,0.005978595,9,163.6526,1997,2,0,0,1151.1682
7712,9.3,0,0.033489979,10,156.6314,1999,1,0,0,1241.0512
7716,18.85,0,0.068059156,4,120.344,1999,1,0,0,1797.66
7717,16.6,1,0.027573983,9,176.6344,2004,2,1,0,2676.516
7718,12.5,1,0.103442268,9,170.8448,1997,2,0,0,4942.8992
7720,12.85,1,0.168312678,5,45.906,1987,0,2,0,885.514
7721,7.855,0,0.162205516,0,36.2848,2009,1,2,1,1155.8288
7722,19.35,0,0.076744561,13,113.4518,2004,2,1,0,1593.9252
7725,13.15,1,0.056516756,14,143.4812,1999,1,0,0,854.8872
7726,5.365,0,0.140213762,12,173.7764,2004,2,1,0,4637.9628
7729,9.3,1,0.066770664,5,180.5292,2004,2,1,0,2189.1504
7731,16.2,0,0.016639482,5,95.8726,1987,0,2,0,1076.5986
7733,8.01,1,0.070533748,7,34.2532,2009,1,2,1,467.3916
7736,17.35,0,0.041474232,5,93.0804,1997,2,0,0,826.9236
7738,14.65,1,0.083698962,9,163.4552,2009,1,2,1,2599.2832
7739,12.8,1,0.076045655,6,96.541,2004,2,1,0,3765.099
7741,6.65,1,0.053279839,3,147.7734,2004,2,1,0,2078.6276
7742,6.675,1,0.021648305,9,35.6874,1987,0,2,0,952.7598
7743,6.69,0,0.037060755,10,176.837,2009,1,2,1,1411.496
7746,7.51,1,0.103726639,13,110.6544,1987,0,2,0,1901.5248
7749,11,0,0.087847141,5,156.863,1997,2,0,0,2972.797
7751,17.25,0,0.047458754,13,95.8068,2009,1,2,1,1263.6884
7754,6.36,1,0.120443298,6,45.406,1987,0,2,0,1118.544
7755,11.15,1,0.032229348,8,163.2526,1987,0,2,0,1480.0734
7758,7.825,0,0.149986868,5,158.8288,2004,2,1,0,1414.1592
7761,20.5,0,0.019183756,5,83.7592,1987,0,2,0,1403.5064
7767,16.5,0,0.079837509,6,102.1332,1999,1,0,0,1743.0644
7768,5.63,0,0.024520854,10,102.8306,1987,0,2,0,1986.0814
7769,12.35,1,0.02678995,3,58.9246,2009,1,2,1,926.7936
7771,5.305,0,0.047220268,10,181.9608,2009,1,2,1,2388.8904
7772,18.5,0,0.045534457,4,146.3102,1999,1,0,0,3645.255
7773,10.695,0,0,13,156.1972,1997,2,0,0,1869.5664
7775,12.35,0,0.033813351,10,198.1426,1999,1,0,0,3757.1094
7776,7.935,1,0.031730739,9,261.091,2004,2,1,0,2366.919
7778,5.615,1,0,8,121.973,1997,2,0,0,2463.46
7779,10.5,1,0.052511611,5,90.783,1987,0,2,0,1258.362
7781,8.85,1,0.053950661,6,182.7292,1999,1,0,0,4925.5884
7782,13.1,0,0.044192372,6,180.3318,1997,2,0,0,2345.6134
7784,15.1,1,0.055829496,9,140.2496,2004,2,1,0,2681.8424
7785,17.7,0,0.13498355,15,184.4924,1987,0,2,0,3146.5708
7787,16.35,1,0.032538896,10,165.7842,1997,2,0,0,2652.5472
7790,20.85,1,0.037403973,5,192.5478,1997,2,0,0,2906.217
7792,17.1,1,0.054162439,1,85.3566,1987,0,2,0,1775.6886
7794,17.85,1,0.065797601,5,147.805,2004,2,1,0,1947.465
7795,19.6,1,0.047857804,8,45.077,1987,0,2,0,605.878
7797,12.5,1,0.006765149,9,41.7112,1997,2,0,0,383.5008
7799,6.78,0,0,6,227.4694,1997,2,0,0,3197.1716
7800,19.6,0,0.041563696,5,47.6376,2004,2,1,0,335.5632
7805,17.75,1,0.097692448,8,242.4196,2004,2,1,0,5543.4508
7806,17,1,0.135944247,6,171.5106,1999,1,0,0,1539.9954
7808,4.555,0,0.034328578,5,110.1544,1987,0,2,0,1230.3984
7810,20.7,0,0.121709653,5,119.7466,1999,1,0,0,2003.3922
7819,16.2,0,0.016650191,5,97.4726,2004,2,1,0,1174.4712
7820,20.35,0,0.151044881,10,79.2276,2004,2,1,0,649.8208
7822,20.5,1,0.020688969,6,88.183,2009,1,2,1,719.064
7823,8.42,1,0.112249781,8,64.3168,2004,2,1,0,703.0848
7825,7.5,1,0.050957715,3,122.4072,2009,1,2,1,2572.6512
7830,16.2,1,0.019457372,14,153.9972,2009,1,2,1,1246.3776
7832,12.15,1,0.079755214,8,36.6506,2009,1,2,1,493.3578
7834,8.21,1,0.044917289,4,88.5198,2004,2,1,0,1133.8574
7836,6.935,0,0.041247932,13,101.8332,1987,0,2,0,2255.7304
7838,15,0,0.161404914,3,185.8266,2004,2,1,0,1844.266
7839,7.825,1,0.186067862,9,255.4698,1997,2,0,0,5073.396
7840,10.695,1,0.057792343,6,61.4536,1997,2,0,0,428.7752
7841,18.85,1,0,7,162.0578,2004,2,1,0,3209.156
7842,12.1,0,0.061270647,14,53.2614,1999,1,0,0,386.8298
7844,8.975,0,0.05281112,3,86.6224,1999,1,0,0,1704.448
7845,20.2,1,0.112495847,9,124.4046,1999,1,0,0,1120.5414
7846,6.76,0,0.029100745,6,80.696,2009,1,2,1,559.272
7849,19,1,0,9,189.1872,1997,2,0,0,567.2616
7850,15.1,0,0.019917598,5,129.431,1987,0,2,0,3505.437
7851,14.1,1,0.089817198,3,142.7496,1999,1,0,0,3528.74
7852,20.2,0,0.121442754,13,94.9752,1999,1,0,0,1342.2528
7862,12.6,0,0.04152307,6,124.3072,1987,0,2,0,5022.7952
7863,10.1,1,0.024201905,3,114.915,1999,1,0,0,2796.36
7867,14.65,0,0.099113429,13,52.8666,2004,2,1,0,461.3994
7868,6.885,0,0.140008554,3,108.7228,1997,2,0,0,2542.0244
7869,7.285,1,0.031278532,9,176.0054,2009,1,2,1,2626.581
7870,11.1,0,0.05373063,6,165.1526,1987,0,2,0,1480.0734
7872,10.5,1,0.052555346,5,89.683,1997,2,0,0,988.713
7876,11.85,0,0.050043472,6,164.6526,1987,0,2,0,2137.8838
7878,20.2,1,0.01181025,9,154.634,1987,0,2,0,4287.752
7879,19,1,0.027028323,9,127.0336,1999,1,0,0,3962.8416
7880,16,0,0.172615327,13,154.5972,1987,0,2,0,1869.5664
7882,20.85,1,0.032421521,0,181.666,1987,0,2,0,1438.128
7883,19,1,0.127983545,13,107.6622,1987,0,2,0,1270.3464
7884,13,0,0.070288365,13,64.3484,2004,2,1,0,2218.4456
7886,17.5,1,0.052434201,13,103.999,2004,2,1,0,1857.582
7890,8.6,1,0.069403341,9,91.2146,2004,2,1,0,2554.0088
7892,20.25,1,0.036326064,4,220.1482,1997,2,0,0,3066.6748
7894,11.1,1,0.010658153,3,83.0908,1999,1,0,0,1593.9252
7895,13,1,0.041994899,9,254.7014,2009,1,2,1,5100.028
7897,20.7,1,0,9,74.3354,2009,1,2,1,1880.885
7899,5.325,0,0.139244918,4,53.0298,2009,1,2,1,377.5086
7900,7.5,1,0.032599801,5,238.1906,1987,0,2,0,3327.6684
7901,11.6,0,0.157075658,2,166.6474,1999,1,0,0,4211.185
7905,7.825,1,0.186825823,9,253.5698,2009,1,2,1,3805.047
7908,9.8,1,0.013841737,14,45.206,1997,2,0,0,1211.756
7909,19,0,0.103449993,6,225.472,1997,2,0,0,3169.208
7910,8.27,0,0.089554186,13,150.8708,1997,2,0,0,2407.5328
7911,17.85,1,0.052257982,13,121.8072,1999,1,0,0,2450.144
7912,11.8,0,0.170251293,3,116.4834,2004,2,1,0,1958.1178
7913,20.6,0,0.048131556,6,187.1556,2009,1,2,1,4693.89
7914,20.7,1,0.026899856,9,73.9354,1997,2,0,0,677.1186
7916,12.35,0,0,0,76.2328,1997,2,0,0,1544.656
7917,12.5,0,0.109900843,6,83.0592,1987,0,2,0,743.0328
7918,15.2,1,0.033651278,9,108.9912,1999,1,0,0,1965.4416
7919,18.25,1,0.075311837,13,122.6046,1999,1,0,0,2988.1104
7920,6.71,1,0,1,218.9166,1987,0,2,0,2394.8826
7924,12.35,1,0.041729735,8,36.3216,2004,2,1,0,276.9728
7925,6.42,1,0.053426165,4,178.7002,1987,0,2,0,4477.505
7926,14.65,1,0.083488992,9,161.3552,1999,1,0,0,7148.0288
7927,13.65,1,0,1,229.4668,1999,1,0,0,4837.7028
7928,20.2,0,0.060045008,6,128.3678,2009,1,2,1,1398.8458
7931,5.48,1,0.015169739,5,82.225,2009,1,2,1,2247.075
7936,7.365,1,0.042626422,6,227.072,1999,1,0,0,4074.696
7938,14.3,1,0.122571209,4,122.373,1997,2,0,0,985.384
7942,12.6,0,0.021969896,6,248.6092,1997,2,0,0,3237.1196
7944,10.6,0,0.033052168,2,49.7008,1997,2,0,0,961.4152
7946,8.6,0,0.040172077,3,188.553,1987,0,2,0,3795.06
7947,19.85,1,0.175995526,6,224.0772,1997,2,0,0,1556.6404
7950,7.76,1,0.059594017,13,99.67,2009,1,2,1,1897.53
7951,10.895,1,0.136784873,4,265.2568,2004,2,1,0,4218.5088
7952,10.8,1,0,14,238.1564,2009,1,2,1,5243.8408
7954,9.195,0,0.04719387,5,52.8666,1999,1,0,0,1384.1982
7955,19.6,1,0.039638705,13,166.0526,1999,1,0,0,3124.5994
7958,14.7,1,0.02090277,7,144.5128,1987,0,2,0,3307.6944
7959,15,1,0.153861181,15,108.5938,1987,0,2,0,1393.5194
7960,21.1,0,0.161504957,6,65.0168,1997,2,0,0,639.168
7961,17,1,0.119871307,5,248.3434,2009,1,2,1,6208.585
7962,16.7,0,0.069903773,0,188.6214,2004,2,1,0,565.2642
7963,8.6,1,0.069416467,9,92.5146,1997,2,0,0,2006.7212
7965,8.77,0,0.046771477,6,173.9422,1997,2,0,0,3103.9596
7967,5.845,0,0.104998144,5,213.2218,2004,2,1,0,7266.5412
7971,14.3,1,0.026362624,5,78.3302,1999,1,0,0,1267.6832
7973,8.355,1,0.187558629,3,148.0418,1997,2,0,0,1471.418
7974,13.15,1,0.04376368,13,183.095,1997,2,0,0,1830.95
7977,15.85,0,0.007146415,13,41.048,1997,2,0,0,798.96
7978,15.35,1,0.096317593,14,197.3768,1987,0,2,0,3350.3056
7979,12.5,1,0.020729902,1,197.2742,1999,1,0,0,3782.4098
7982,20.5,1,0.036110222,6,120.1756,1987,0,2,0,2059.9852
7983,13.85,1,0.030842963,14,143.1154,1999,1,0,0,2552.6772
7985,10,1,0.089078338,8,147.1102,1987,0,2,0,2916.204
7986,12.35,1,0.100164204,6,113.6518,2009,1,2,1,1593.9252
7988,20,0,0.10399676,3,107.4622,1987,0,2,0,1587.933
7989,13.8,0,0.057104066,13,232.6984,2009,1,2,1,1390.1904
7991,5.425,0,0.114472403,0,88.3514,1997,2,0,0,2833.6448
7992,16.75,1,0.045117476,13,187.9556,1999,1,0,0,2440.8228
7994,10.5,1,0.02727641,9,171.3106,1997,2,0,0,3593.3226
7995,12.85,0,0.152747503,6,252.0382,2009,1,2,1,4037.4112
7999,14.5,0,0.063810405,1,263.2594,1987,0,2,0,2878.2534
8001,7.42,1,0.020387989,13,247.1092,2004,2,1,0,4233.1564
8002,17.25,1,0.113518466,9,253.5724,1997,2,0,0,5033.448
8005,12.65,0,0.075981306,5,192.3846,1987,0,2,0,1910.846
8006,12.5,1,0.018848862,8,96.7384,1997,2,0,0,2167.8448
8009,10.3,1,0.070040195,4,263.0226,1997,2,0,0,4229.1616
8011,9.195,0,0.051827123,0,77.4644,2009,1,2,1,1414.1592
8012,13.65,1,0.03595391,13,185.2924,2004,2,1,0,3146.5708
8013,7.935,1,0.017182935,4,51.235,1999,1,0,0,848.895
8014,20.75,1,0.007546808,13,104.1622,1987,0,2,0,1693.7952
8015,15.1,0,0.105831117,6,41.6796,1999,1,0,0,784.3124
8017,10.1,1,0.027064381,10,76.367,1997,2,0,0,765.67
8019,16.75,1,0.06063976,4,173.0106,1999,1,0,0,3593.3226
8020,9.13,1,0.051847425,9,152.8024,1997,2,0,0,1214.4192
8021,8.235,1,0.014518575,8,182.195,2009,1,2,1,2380.235
8022,16.85,0,0.159722816,5,194.1478,1987,0,2,0,5812.434
8024,17.35,1,0.020555958,11,79.4618,2004,2,1,0,1772.3596
8027,14.5,1,0.061986574,4,153.0998,1997,2,0,0,4921.5936
8032,8.5,1,0.097884718,3,52.5324,1997,2,0,0,1194.4452
8033,8.3,0,0.038204311,4,87.7198,2004,2,1,0,1831.6158
8034,7.975,1,0.014631149,0,84.525,1997,2,0,0,416.125
8037,5.785,0,0.040351229,13,181.366,2004,2,1,0,1977.426
8041,17.6,0,0,15,46.006,1997,2,0,0,326.242
8042,18.2,0,0.066567121,6,250.2092,2009,1,2,1,2988.1104
8044,6.865,1,0.057062186,13,212.0218,2009,1,2,1,2350.9398
8045,7.275,1,0.027991093,13,145.976,1999,1,0,0,3515.424
8046,18.2,1,0.089901774,6,197.511,1997,2,0,0,392.822
8047,13.5,1,0,14,189.1872,2004,2,1,0,1890.872
8048,9,1,0.038892859,14,36.119,1987,0,2,0,1098.57
8049,19.1,1,0.045270426,4,38.8138,1987,0,2,0,731.0484
8050,17.85,0,0.020942867,10,260.2936,2004,2,1,0,4175.8976
8051,10.3,0,0.030693756,6,114.2176,2009,1,2,1,2175.8344
8052,6.38,1,0.015162573,9,145.147,1997,2,0,0,3006.087
8055,15.1,1,0.095158081,0,159.2604,1997,2,0,0,2852.2872
8056,16.2,1,0.050545502,9,191.6162,2009,1,2,1,1731.7458
8057,5.945,1,0.093405156,9,129.3652,2009,1,2,1,4391.6168
8059,19.7,0,0.160951491,3,256.1014,1999,1,0,0,3060.0168
8061,19,1,0.017791458,8,211.9244,2009,1,2,1,2117.244
8062,12.3,1,0.036997104,13,115.9834,1999,1,0,0,2073.3012
8065,15.85,1,0.069100548,1,216.6166,1997,2,0,0,4136.6154
8066,14.85,0,0.035257037,6,161.2578,1997,2,0,0,4171.9028
